id,name,colors,Category,ImageURL,Description,price,link
DQ8799-101,Nike ISPA Sense Flyknit,Summit White/Royal Blue/Coconut Milk/Football GreyStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/18da11c3-2e6b-4280-b546-765b37ff8f29/ispa-sense-flyknit-shoes-CzhcwB.png","Get back to the past with these coveted retros. Celebrating the '85 original, they bring back the shape that started the off-court revolution. With classic details and throwback hoops flair, they let you channel vintage style back onto the streets. The padded, high-top collar means you can take your game anywhere—in comfort.",18 395,https://www.nike.com/in/t/ispa-sense-flyknit-shoes-CzhcwB/CW3203-003
,Nike SB Blazer Low Pro GT Premium,,Skate Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c039406f-b56e-4cce-b6e0-a56f0063851a/sb-blazer-low-pro-gt-skate-shoes-1Dt32n.png",,8 495,https://www.nike.com/in/t/sb-blazer-low-pro-gt-skate-shoes-1Dt32n/DO9398-002
DD2858-200,Nike Dunk High x SOULGOODS,Trails End Brown/BlackStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e0b945c7-6020-43bb-8b31-e634bb14c08f/dunk-high-soulgoods-shoes-XSnHjM.png",Warning,12 795,https://www.nike.com/in/t/dunk-high-soulgoods-shoes-XSnHjM/DR1415-200
DZ5348-288,Nike Offcourt SE,Praline/Desert Ochre/Pecan/University BlueStyle,Men's Slides,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/55615d4d-fec3-43a7-9c6b-476593a32310/offcourt-se-slides-vPK0jX.png","Push your style full speed ahead with the Nike Air Max 97. Inspired by the streamlined look of bullet trains, this iteration has been given a warm and cosy update thanks to soft suede and highly textured woven fabrics. Full-length Nike Air cushioning lets you ride in first-class comfort.",2 995,https://www.nike.com/in/t/offcourt-se-slides-vPK0jX/DQ4671-200
DX1599-100,Nike Air Max 97,White/Racer Blue/Bright Crimson/BlackStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/376b6d90-a40e-4197-b709-470befbe3834/air-max-97-shoes-3BHgt0.png","Bridge the gap between your weekend training run and race day in this durable design. Wear it for your favourite race and in the days after your conquest. It offers comfort and reliability but with a propulsive sensation that helps you feel fast and fresh. That kind of versatility is uncommon in the running arena. But who said you can't have it all? It's a radiant, empowering twist on a running essential, inspired by our human pacers who inspire through connection.",15 995,https://www.nike.com/in/t/air-max-97-shoes-3BHgt0/DQ3955-600
FB1300-100,Air Jordan XXXVII PF,Pale Ivory/Pale Vanilla/University RedStyle,Men's Basketball Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4869366e-b186-46f8-b148-d81c7b2ef77e/air-jordan-xxxvii-pf-basketball-shoes-rthNXn.png","Just. Don't. Quit. Embody one of Jayson Tatum's rules to live by in the Jordan Nu Retro 1 ""Fresh Ink"". Featuring the work of famed tattoo artist Steve Wiebe, the design brings Tatum's head-turning ink to life. A ""98"" on the heel pays homage to Tatum's birth year, inked on his left knee. ""U. City"" embroidered on the side reps his neighbourhood in St. Louis. And if that's not enough, a quilted insole and cloud-like Air cushioning deliver the premium feel you expect from Jordan Brand.",17 295,https://www.nike.com/in/t/air-jordan-xxxvii-pf-basketball-shoes-rthNXn/DV0747-091
DV1758-108,Nike Zoom Mercurial Superfly 9 Academy TF,Muslin/Burnt Sunrise/BlackStyle,Turf Football Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5c95d1c6-e6ce-4111-bb1e-465d12ad4304/zoom-mercurial-superfly-9-academy-tf-football-shoes-1zTCtx.png","Out of the clay, into the future. Partnering with Eastside Golf, we're bringing a modern aesthetic to the AJ12. Transcending traditional golf attire, the design's premium leather and neutral colourway pair with Metallic Gold accents to add some flash to your swing. The Burnt Sunrise outsole has a ""mud-splatter"" effect—a reminder that you can overcome adversity, no matter where a bad shot lands you. Eastside Golf branding, a special edition hangtag and a custom shoe box add an authentic finish to your game. This is the next generation of golf. You ready?",8 995,https://www.nike.com/in/t/zoom-mercurial-superfly-9-academy-tf-football-shoes-1zTCtx/DR5948-810
DR5985-510,Nike Air Pegasus 83,Space Purple/WhiteStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/88ac8dff-c090-4cd0-844a-cd64d62ee44c/air-pegasus-83-shoes-CdC365.png","Celebrate the game's biggest competition in a design ignited by the science of connectivity and gravity that the world stage inspires. Featuring a stunning futuristic look made for the globe's greatest players, these shoes have raised textures backed by soft foam pods for precise dribbling, passing and scoring in 1 of our lightest Tiempos to date.",8 195,https://www.nike.com/in/t/air-pegasus-83-shoes-CdC365/DH8229-001
DR5947-810,Nike Air Force 1 High '07 LV8 EMB,Metallic Copper/Metallic CopperStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ca99d983-209d-4cee-9cde-d251ee32584d/air-force-1-high-07-lv8-emb-shoes-xmSnQK.png","Celebrate the game's biggest competition in a design ignited by the science of connectivity and gravity that the world stage inspires. Featuring a stunning futuristic look made for the feet of the globe's greatest players, these shoes have a Zoom Air unit and flexible NikeSkin up top for exceptional touch so you can dominate in the waning minutes of a match—when it matters most.",11 295,https://www.nike.com/in/t/air-force-1-high-07-lv8-emb-shoes-xmSnQK/DX4980-001
DN2647-080,Nike Zoom Fly 5 Premium,Wolf Grey/Black/Glacier Blue/Safety OrangeStyle,Men's Road Running Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b50d0ce7-f89a-422a-add5-442b72711cd7/zoom-fly-5-road-running-shoes-tMJ7vL.png","You can't help but look cool in low tops that meld high-end craft with high-tech features. Airy Ripstop and soft, synthetic suede pair with a smooth interior. The result? Classic low-top looks and the premium comfort you expect from Jordan Brand.",15 995,https://www.nike.com/in/t/zoom-fly-5-road-running-shoes-tMJ7vL/DX1599-100
DJ9779-003,Jordan Delta 3 Low,Photon Dust/Grey Fog/Chlorophyll/Summit WhiteStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ac54a870-47f0-43cf-b44a-1fae4b9c5203/jordan-delta-3-low-shoes-fQrm6Q.png","Designed to keep you having fun when the rain starts, the Nike Air Max 90 GTX delivers a waterproof take on the champion running shoe that helped define the '90s. Sure to be a coveted edition, your tried-and-tested gets a GORE-TEX upper so you can make a splash without getting wet.",12 795,https://www.nike.com/in/t/jordan-delta-3-low-shoes-fQrm6Q/DN2647-080
DZ3635-900,"Jordan Nu Retro 1 ""Fresh Ink""",Multi-Colour/Multi-Colour/Multi-ColourStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/7e57c517-d5a5-4869-9372-5e7cdf99d98b/jordan-nu-retro-1-fresh-ink-shoes-64P75K.png","Let your design shine in satin, keep it classic in canvas and get luxe with leather. No matter what you choose, these AF-1s are all about you. 12 classic colour choices and an additional Gum option for the sole mean your shoe is destined to be one of a kind, just like you.",10 795,https://www.nike.com/in/t/jordan-nu-retro-1-fresh-ink-shoes-64P75K/FB1300-100
DN2647-080,Air Jordan 2 Retro Low Titan,Wolf Grey/Black/Glacier Blue/Safety OrangeStyle,Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/49875791-92f1-4925-9229-4d58a7a1bbfd/air-jordan-2-retro-low-titan-shoes-753NG3.png","You can't help but look cool in low tops that meld high-end craft with high-tech features. Airy Ripstop and soft, synthetic suede pair with a smooth interior. The result? Classic low-top looks and the premium comfort you expect from Jordan Brand.",20 295,https://www.nike.com/in/t/air-jordan-2-retro-low-titan-shoes-753NG3/DV6206-183
DR1415-200,Nike Phantom GT2 Academy MG,Medium Olive/Black/Multi-ColourStyle,Multi-Ground Football Boot,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ce3b3d2c-1a7d-4c0f-b51d-94133aa879e7/phantom-gt2-academy-mg-multi-ground-football-boot-ZCWLMK.png","Partnering with Beijing-based brand SOULGOODS, we're bringing you a ""What If?"" pack that looks at the icon through mainland China's basketball community from the past three decades. The big question",7 995,https://www.nike.com/in/t/phantom-gt2-academy-mg-multi-ground-football-boot-ZCWLMK/DR5961-810
DH8229-001,LeBron XX NRG EP,Black/WhiteStyle,Basketball Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/79c390df-1310-41e0-86b5-6293a3bf34eb/lebron-xx-nrg-ep-basketball-shoes-0WJgDx.png","Travel first class without reservations in the Pegasus 83. With a splash of running history, a dash of retro style and a whole lot of comfort, meet your new go-to shoes. Era-echoing suedes and durable textile keep it easy to wear, while plush padding around the ankle keeps it feeling like your favourite armchair. You don't need a plane to take you places—just lace up and arrive looking fresh.",19 295,https://www.nike.com/in/t/lebron-xx-nrg-ep-basketball-shoes-0WJgDx/DQ3827-900
DX4980-001,Nike ACG Air Zoom Gaiadome GORE-TEX,Phantom/White/Elemental Gold/PhantomStyle,Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/518da5d1-7524-475d-9e26-d8757d5831c2/acg-air-zoom-gaiadome-gore-tex-shoes-2t1Qbv.png","Your favourite b-ball look goes artisan. Inspired by hand-crafted liquors, the elegant labelling and premium leather certify your shoes 100% Swoosh. Lace up and enjoy the finer things in life like retro hoops style and connoisseur details.",19 695,https://www.nike.com/in/t/acg-air-zoom-gaiadome-gore-tex-shoes-2t1Qbv/DD2858-200
CU9307-106,Nike Zoom Mercurial Superfly 9 Elite KM FG,White/Cardinal Red/Chutney/BlackStyle,Firm-Ground Football Boot,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/642cce43-57bd-4728-b55c-7be0f34ed34c/zoom-mercurial-superfly-9-elite-km-fg-football-boot-6G7xhg.png","Inspired by the shoe originally worn by MJ during the '92 season and summer of basketball, the Air Jordan 7 Retro revives its championship legacy for a new generation of sneakerheads.",26 795,https://www.nike.com/in/t/zoom-mercurial-superfly-9-elite-km-fg-football-boot-6G7xhg/FJ1588-810
DJ6605-004,Air Jordan XII Low NRG x Eastside Golf,Cobblestone/Ironstone/BlackStyle,Men's Golf Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b360bbf6-bd0a-4eda-bf64-1f5a299f5762/air-jordan-xii-low-nrg-eastside-golf-golf-shoes.png","With all of the necessary elements you need for a day out (like plush padding and easy-to-style colours), the Nike Vista delivers on less is more. Lightweight, airy and supportive, it lets you bridge city living and nature with the pull of a strap.",21 295,https://www.nike.com/in/launch/r/DZ4524-400
DV1143-300,Nike React Infinity Run Flyknit 3 Premium,Enamel Green/Summit White/Pro Green/Enamel GreenStyle,Men's Road Running Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4cc0229f-6476-482e-bd73-0461ec464f7f/react-infinity-run-flyknit-3-road-running-shoes-1W741N.png","Celebrate heritage with an updated version of the Dunk High, recrafted to reflect the original from 1985. Matching the shape, look and feel that started it all, it delivers true vintage style while keeping the familiar comfort you love.",14 995,https://www.nike.com/in/t/react-infinity-run-flyknit-3-road-running-shoes-1W741N/DX1629-100
DC3728-003,Nike Zoom Mercurial Vapor 15 Academy IC,Black/Iron Grey/WhiteStyle,Indoor Court Football Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3e4a056d-69e7-4dd2-a2ed-517a3a34a465/zoom-mercurial-vapor-15-academy-ic-indoor-court-football-shoes-sSgg97.png","Here's to new beginnings between you and the tarmac. Lace up the 100% recycled laces and set the pace at the start of your running journey with the plush feel of the Nike Revolution 6 Next Nature. We know comfort is key to a successful run, so we made sure your steps are cushioned and flexible for a soft ride. It's an evolution of a favourite, with a breathable design made with at least 20% recycled content by weight.",7 995,https://www.nike.com/in/t/zoom-mercurial-vapor-15-academy-ic-indoor-court-football-shoes-sSgg97/DR5947-810
DO7435-900,Nike Air Max 97,Multi-Colour/Multi-Colour/Multi-Colour/Multi-ColourStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/376b6d90-a40e-4197-b709-470befbe3834/air-max-97-shoes-3BHgt0.png","Running is your daily ritual, with every step taking you closer to your personal goal. Let the Pegasus 39 help you ascend to new heights with its comfortable, intuitive design. A supportive sensation keeps your foot contained, while underfoot cushioning is combined with 2 Zoom Air units to add a pop to your step as you transition from heel to toe. Once you have customised your trusted workhorse with wings, it's time to fly.",15 995,https://www.nike.com/in/t/air-max-97-shoes-3BHgt0/DQ3955-600
DN3555-800,Air Jordan XXXVII PF,Total Orange/Bright Crimson/Ghost Green/BlackStyle,Men's Basketball Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4869366e-b186-46f8-b148-d81c7b2ef77e/air-jordan-xxxvii-pf-basketball-shoes-rthNXn.png","Once you take a few strides in the Nike Air Zoom Alphafly NEXT% 2, you'll never look at your favourite pair of old racing shoes the same way again. These rocket ships are made to help shave precious time off your personal records without surrendering the foundation you need to go the full distance. A thick, lightweight support system marries the 2 worlds of comfort and speed in holy running matrimony. Enjoy the greatest energy return of all our racing shoes while you chase your personal bests.",17 295,https://www.nike.com/in/t/air-jordan-xxxvii-pf-basketball-shoes-rthNXn/DV0747-091
DD1068-110,Nike Zoom Mercurial Superfly 9 Academy TF,White/Emerald/Resin/BlueStyle,Turf Football Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5c95d1c6-e6ce-4111-bb1e-465d12ad4304/zoom-mercurial-superfly-9-academy-tf-football-shoes-1zTCtx.png","Built to fit your foot and designed for comfort, the Nike Air Huarache brings back a street-level favourite. Soft leather accents on the upper are mixed with super-breathable, perfectly shined neoprene-like fabric for easy styling. The low-cut collar and bootie-like construction keep it sleek. Its iconic heel clip and stripped-away branding keep the early '90s look you love.",8 995,https://www.nike.com/in/t/zoom-mercurial-superfly-9-academy-tf-football-shoes-1zTCtx/DR5948-810
DX4980-001,Nike Air Pegasus 83,Phantom/White/Elemental Gold/PhantomStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/88ac8dff-c090-4cd0-844a-cd64d62ee44c/air-pegasus-83-shoes-CdC365.png","Your favourite b-ball look goes artisan. Inspired by hand-crafted liquors, the elegant labelling and premium leather certify your shoes 100% Swoosh. Lace up and enjoy the finer things in life like retro hoops style and connoisseur details.",8 195,https://www.nike.com/in/t/air-pegasus-83-shoes-CdC365/DH8229-001
